userId,headlineId,headlineName,clickbait,interaction
9,5731,"19 Times ""Lizzie McGuire"" Was The Realest Teen Show On TV",yes,1
9,251,Do You Actually Prefer Chris Pratt Or Chris Hemsworth,yes,1
9,20926,Family and Lawyer Fear for Reporter Who Threw His Shoes at Bush,no,1
9,15708,20 Tweets About Outfits That'll Make You Laugh Out Loud,yes,1
9,8579,This Might Be The Most Underrated Man On Earth,yes,1
9,13621,13 Terrible Photos People Took Of The Eclipse With Their Phones,yes,1
9,29146,Russian minister: South Ossetia reporting biased in Western media,no,1
9,299,How Hip Were You In 2015,yes,1
9,9359,Rescue Dogs Re-Create Fashion Magazine Covers And It's Painfully Cute,yes,1
9,4955,Let These Hot Guys Help You Count Down The Days 'Til Christmas,yes,1
9,28848,Paula Abdul cleared of sex scandal after 'American Idol' inquiry,no,1
9,17198,Former United States press secretary Jerald terHorst dies at age 87,no,1
9,27355,7.2 magnitude earthquake hits Indonesia,no,1
9,13292,Booze Up Your Leftover Halloween Candy,yes,1
9,3188,8 Ways To Eat Your Way Through Diwali This Week,yes,1
9,8735,Are You Meeting Your #squadgoals,yes,1
9,31707,Investors Find an Appetite for Tech Offerings,no,1
9,11660,10 Adorable Animals That Climate Change Is Killing Off,yes,1
9,20302,Obama signs healthcare bill for 9/11 emergency workers,no,1
9,3085,22 Things Anyone Who Used LimeWire Will Remember,yes,1
9,23067,Bomb Kills at Least 76 in Baghdad Market,no,1
9,7363,People Are Changing One Consonant In Movie Titles To Ruin Them And It's Hilarious,yes,1
9,18139,UK PM pledges aid for Myanmar,no,1
9,30915,Governments Embracing a Role in Innovation,no,1
9,27884,Sun retires the Sun Industry Standards Source License,no,1
9,3503,Can You Figure Out What This Headline Says On The First Try,yes,1
9,6970,29 Pictures That Will Finally Give You Some Goddamn Satisfaction,yes,1
9,16790,Bomb explosions kill several people in central Baghdad,no,1
9,22412,Concert for Holocaust Survivors Is Condemned,no,1
9,9101,7 Mental Health Resources For When You're Feeling Helpless,yes,1
9,5312,"24 ""Yo Momma"" Jokes That Are So Bad They're Actually Good",yes,1
9,21077,US and Iraqi forces kill 250 militants in Najaf fighting,no,1
9,18352,Ex-MTV Officer to Lead an Oprah  Network,no,1
9,30138,Darwin and Sumatra rocked by offshore earthquakes,no,1
9,26321,Sondhi may face legal action from Thai Rak Thai party,no,1
9,30097,"Bomb explodes in central Athens, Greece; no injuries reported",no,1
9,17768,Bethpage Prep Players Could Give Pros a Hint or Two,no,1
9,28899,California bans sale of violent video games to minors,no,1
9,10706,Here's Where You Should Be Shopping If You Love Victoria's Secret,yes,1
9,22506,Woman Linked to Sanford Comments on E-Mail,no,1
9,19037,Iranian President Asks Court to Reconsider Spy Case,no,1
9,630,21 Gloriously Cheesy Desserts,yes,1
9,3865,The 27 Best TV Quotes Of 2015,yes,1
9,20360,"Plane crash in Cork, Ireland kills six",no,1
10,1890,We Know Your Favorite Dog Breed Based On These Random Questions,yes,1
10,10080,"The Cast Of ""Grease: Live!"" Competes In A Bubblegum Blowing Competition",yes,1
10,5094,Vancouver Just Had The Cutest Yoga Class To Ever Exist,yes,1
10,25469,Hollywood legend Charlton Heston dies at age 84,no,1
10,31633,"Ireland's Occupy Dame Street, Occupy Waterford camps cleared",no,1
10,30694,Golf Injury? Know the Rules of Thump,no,1
10,25331,Euro Disney SCA receives new CEO,no,1
10,14409,Drunk You Vs. Hungover You,yes,1
10,24834,Pope appeals for respectful Sundays,no,1
10,6778,13 Basic Cooking Techniques Everyone Should Know,yes,1
10,27019,Dutch member of Parliament proposes to abolish the Cabinet,no,1
10,11873,What Does Your Choice In Colors Say About You,yes,1
10,19133,Canadian woman faces 234 counts of double-doctoring,no,1
10,16680,Canadian military accused of Agent Orange cover up,no,1
10,17588,Hurricane Felicia threatens Hawaii,no,1
10,8486,19 Things That Happen When You Have The Sunday Scaries,yes,1
10,16312,2008 Taiwan presidential election: First official debate with citizen journalists' participation,no,1
10,11699,21 Reasons Why The World Should Never Mess With Canada,yes,1
10,7048,We Know Your Age And Relationship Status Based On Your Chinese Zodiac,yes,1
10,24697,Hopes rise for breakthrough in Northern Ireland Peace Process,no,1
10,2328,"27 Funniest Moments From ""Whose Line Is It Anyway?""",yes,1
10,19841,Florida schools begin to enforce new statewide ban on saggy pants and other revealing attire,no,1
10,26489,Authorities search home of owner of German Wikileaks domain,no,1
10,7454,"Bollywood Is Cheering For Priyanka Chopra's ""Quantico"", And It's The Cutest Thing Ever",yes,1
10,5388,What Your Favorite Golden Girl Says About You,yes,1
10,6412,19 Things Anyone With Shitty Nails Will Understand,yes,1
10,13821,Will Smith Showered The Original Aunt Viv With Compliments,yes,1
10,23245,"With Spring Approaching, Knicks Go Cold",no,1
10,1148,"Welp, There Goes Bethenny Frankel With Neon Red Hair",yes,1
10,7681,Which Hogwarts Houses Do These Disney Princes Belong In,yes,1
10,22460,Australian airline Qantas faces engineers strike,no,1
10,16512,"Vietnam fishing vessel sinks in South China Sea, 27 missing",no,1
10,22730,Guatemalan minister killed in helicopter crash,no,1
10,2910,13 Things To Do For Your Friend With Post-Natal Depression,yes,1
10,5632,Loki The Corgi Was Everyone Finding Out About Bacon,yes,1
10,30176,"With Auburn Ahead, Rutgers Resists Urge to Reflect",no,1
10,18915,Apple concerned with iPhone icons' alleged misuse,no,1
10,18467,Rise in Arrests of Los Angeles Deputies on Alcohol-Related Charges,no,1
10,31326,A.I.G. Sells Its Japanese Headquarters for $1.2 Billion,no,1
10,19222,Egyptian prime minister steps down; armed forces appoint former transport minister to position,no,1
10,2471,21 People Who Really Know What Life Is All About,yes,1
10,30670,"Severe sandstorm strikes Beijing, China",no,1
10,9215,Stop Everything And Slay Your Friends With This Ultimate Cheese On Toast,yes,1
10,28334,"On a Map of Georgia, Old Words Start a New Rush for Tourists",no,1
10,3808,21 Crockpot Soups Guaranteed To Help You Brave The Cold,yes,1
10,27229,The Power of a Nudge Toward Thrift,no,1
10,15790,All The Golden Globe Afterparty Moments You Won't See On TV,yes,1
10,21690,Strong earthquake hits northern Pakistan,no,1
10,7648,"Which Hybrid Hogwarts Houses Do These ""Harry Potter"" Characters Belong In",yes,1
10,23406,Sierra Leone rebel convicts sent to Rwandan jail,no,1
11,21521,Inter lead race to snap-up Figo,no,1
11,1059,"Tom Hardy Took His Dog To The ""Legend"" Premiere And It Was Adorable",yes,1
11,5478,President Obama Talks About How Novels Are Important To His Life,yes,1
11,13351,Justin Bieber Revealed Why He Cried At The VMAs,yes,1
11,31133,"North, South Korea plan united team for 2008 Olympics",no,1
11,9428,32 Impossibly Delicate Engagement Rings That Are Utter Perfection,yes,1
11,6500,Literally Just 17 Pictures Of Christopher Meloni's Butt,yes,1
11,29703,Shareholders Reject  Pay Package for Shell Executives,no,1
11,5637,Lauren Cohan's 19 Steps To Surviving A Horror Movie,yes,1
11,7162,How Insufferable Is Your Family Being Right Now,yes,1
11,21444,US suspects North Korea and Burma participating in 'covert military' activities,no,1
11,21547,Lebanese politician George Hawi assassinated as historic elections end,no,1
11,20175,Olympics organisers insist London win in 2012 ballot was fair,no,1
11,14010,21 Mind-Blowing Desserts You Need To Know About For The Holidays,yes,1
11,15482,"Which ""X-Files"" Character Are You Based On Your Zodiac Sign",yes,1
11,27305,Madoff Pleads Guilty to All 11 Charges,no,1
11,20772,Rice pushes for fresh nuclear talks with North Korea,no,1
11,2443,"The Internet Was Fucking Me Up: Patrick DeWitt On Books, Bubbles, & Bullshit",yes,1
11,1734,18 Reasons Disney's Prince Philip Deserves Some Damn Credit,yes,1
11,24726,Lundqvist Leads Rangers to 2-0 Series Lead,no,1
11,26527,Canadian trio claim South Pole record for trans-Antarctic trip,no,1
11,682,22 Cats We've All Been At Some Point In Our Lives,yes,1
11,29207,Leak Halts Shuttle Launching,no,1
11,13943,19 Struggles All Naturally Disorganised People Will Understand,yes,1
11,7016,9 Facebook Events You'd Actually Want To Attend,yes,1
11,15494,15 Photos That Prove Reese Witherspoon Is Winning At Breakfast,yes,1
11,14397,WTF Would You Do If Your Kid Said F*ck,yes,1
11,24908,"In Innovation, U.S. Said to Be Losing Competitive Edge",no,1
11,28249,Amnesty report's criticisms rejected by Bush administration,no,1
11,22230,The Braves Sign Glavine to a One-Year Contract,no,1
11,12761,21 Vines That Are Funny Even Though They Shouldn't Be,yes,1
11,18778,California Supreme Court strikes down ban on gay marriage,no,1
11,6133,Posh Spice And Nicki Minaj Praised Adele For Her Epic Covers,yes,1
11,10011,We Know Where You Were Born Based On Your Favorite Animals,yes,1
11,21425,Service cutoff extended for unresponsive U.S. VoIP users,no,1
11,14527,19 Of The Sassiest Responses Women Gave To Men On Tinder In 2015,yes,1
11,25345,Comcast and NFL Network Make 9-Year Deal,no,1
11,28516,Pakistan Taliban say Baitullah Mehsud is dead,no,1
11,13726,22 Struggles That Are Way Too Real For Everyone Who Plays In An Orchestra,yes,1
11,13498,This Video Of Teenage Kendall And Kylie Jenner Lip-Synching To Taylor Swift Is Amazing,yes,1
11,16774,Chinese rioters storm Japanese embassy in Beijing,no,1
11,17618,WHO states H1N1 swine flu world's most dominant virus,no,1
11,28595,Opposition agrees to join Lebanese government,no,1
11,26492,Illnesses Afflict Homes With a Criminal Past,no,1
11,27612,Greek Terrorists Claim an Attack,no,1
11,7537,We Know How Your New Years Eve Will Be Based On Your Favorite Dog,yes,1
11,5866,"20 ""Doctor Who"" Questions That Are Impossible To Answer",yes,1
11,26700,CanadaVOTES: NDP incumbent Wayne Marston running in Hamilton East—Stoney Creek,no,1
11,4784,18 Decadent Ways To Have Cake For Breakfast,yes,1
11,30861,Tropical Storm Isaac hits Newfoundland,no,1
12,836,Meet The 4-Year-Old Twins Who Are Taking The Modeling World By Storm,yes,1
12,15133,Bacon-Wrapped Appetizers,yes,1
12,10864,17 Tweets That Remind Us What Our Lives Used To Look Like Before Facebook,yes,1
12,18184,Obama Vows to Slash Federal Deficit,no,1
12,24169,Google removes posts from blog critical of New Zealand government,no,1
12,16322,Discovery Space Shuttle Launch scheduled for July 13,no,1
12,10243,23 Scones That Are Here To Shake Up Tea Time,yes,1
12,7674,Weird Things Siblings Believed Growing Up,yes,1
12,3540,You Will Want To Marry And Have Babies With This Lumberjack Cake,yes,1
12,31585,"Chinese General threatens U.S. with nuclear weapons over possible Taiwan Strait conflict, Beijing downplays comment",no,1
12,28226,"Earthquake reported near Rome's coast, no damage caused",no,1
12,1047,31 Thoughts Everyone Has After A Bad Haircut,yes,1
12,30294,2008 Tour de Taiwan Stage 4: Intensive circulation at Taichung City,no,1
12,5107,Can You Guess Which Non-Princess Disney Gal Said It,yes,1
12,17278,Time to Unravel the Knot of Credit-Default Swaps,no,1
12,18289,Scientists Disappointed by Direction of Financing,no,1
12,17006,Tamil Rebels Offer Conditional Truce,no,1
12,6409,22 Things All Latina Moms Understand,yes,1
12,6614,Can You Get Laid Tonight,yes,1
12,17240,Path That Worked for Pettitte May Not Work for Rodriguez,no,1
12,11890,"This Is What It's Like To ""Wait Until Marriage""",yes,1
12,21096,Wine Market Struggles to Adjust in New Era,no,1
12,29323,Poisoned liquor kills 17 in Kenyan slum,no,1
12,9118,17 Delicious Pies For People Who Love Baking,yes,1
12,31131,Judge Dannii Minogue exits UK X Factor over 'Australia's Got Talent' scheduling clash,no,1
12,3041,"Can You Guess Which ""Harry Potter"" Character Would Send This Text",yes,1
12,9721,A Bunch Of Corgis Had A Tea Party To Celebrate The Queen's Historic Reign,yes,1
12,28042,Texas woman accused of shooting landlord dies in hospital,no,1
12,9762,What Kind Of Pet Should You Adopt Based On Your Birth Month,yes,1
12,30922,Norwegian national assembly votes to allow same-sex marriage and adoption,no,1
12,19799,Bombings in Iraq Kill 11 People,no,1
12,12165,"Director Gina Prince-Bythewood: ""Every Movie Starts With An Image""",yes,1
12,15310,36 Regular People Who Look So Much Like Celebs It's Crazy,yes,1
12,24753,Hidden treasure worth billions of dollars discovered in Indian temple,no,1
12,16345,Randy Johnson Has Lost a Little Off His Fastball but Not His Reputation,no,1
12,9491,32 Cute Animals You Can Meet In Italy,yes,1
12,11422,"17 Times Schmidt From ""New Girl"" Was The Best Character On TV",yes,1
12,4782,58 French Villages That Should Be On Your Bucket List,yes,1
12,6326,What's One Life-Changing Beauty Tip Or Trick Your Mother Taught You,yes,1
12,19770,Libya blocks access to Internet,no,1
12,21518,Tour de France: One day until 'Le Grand Départ',no,1
12,13403,We Know What Type Of Wine You Like To Drink During The Day,yes,1
12,30140,"Murdoch empire in crisis after newspaper closes: BSkyB bid halted, former editor arrested, anger at chief executive",no,1
12,17032,University of North Carolina student body president murdered,no,1
12,8465,How Much Of A Halloween Fan Are You Actually,yes,1
12,11701,What Sport Would You Compete In During The Olympics,yes,1
12,18842,"Apple collecting location data from iPhone, iPad",no,1
12,13496,These Google Calendar Tricks Will Get You Organized,yes,1
12,27474,"Obama Takes Oath, and Nation in Crisis Embraces the Moment",no,1
12,4714,18 Booty Call Confessions That Are All Too Real,yes,1
13,27677,"Boeing 747 cargo aircraft crashes in Colombia, three dead",no,1
13,17537,Smart Grids Give Utility Customers Bargaining Power,no,1
13,5417,Here's Proof That Everyone Is At Peak Attractiveness When They're 41,yes,1
13,16261,What Red Ink? Wall St. Paid Fat Bonuses,no,1
13,21482,Manson Family killer Susan Atkins dies in prison,no,1
13,26019,Wikinews interviews former Matilda's player Sarah Walsh about Australian women's soccer,no,1
13,12791,Which 2016 Show Should You Watch Based On Your Favorite Holiday,yes,1
13,22234,Suspicions of nepotism arise from pulping of new Australian industrial relations information booklets,no,1
13,12624,27 Ridiculously Weird Things Kids Actually Got While Trick-Or-Treating,yes,1
13,17481,Banking Industry Showing Signs of a Recovery,no,1
13,21051,"Automobile, motorcycle, and electronic industries center at TWTC & TWTC Nangang",no,1
13,28982,Runaway EMU train collides with freight train in India,no,1
13,418,18 Rotties Who Are Actually Just Big Teddy Bears,yes,1
13,14840,What's Your Favorite Movie From The '00s,yes,1
13,11548,This One Question Will Predict If You're A Lotto Winner,yes,1
13,28385,Afghanistan suicide bomb leaves seven Americans dead,no,1
13,23552,Four bombings over two days leave more than 130 dead in Iraq,no,1
13,14628,"11 Times Abby Sciuto Was The Fashion Icon Of ""NCIS""",yes,1
13,3298,19 Reasons Living In A Studio Flat Is Not So Bad,yes,1
13,3389,Stephen Colbert Nails Why Social Media Support For Paris Matters,yes,1
13,10720,28 Things That Will Make You Feel Old AF,yes,1
13,28865,Cargo plane crash in Sudan leaves seven dead with one survivor,no,1
13,27208,US Supreme Court nominee Elena Kagan meets with senators on Capitol Hill,no,1
13,13735,How Many Iconic '00s Films Have You Seen,yes,1
13,24426,US lawmakers approve bill taxing executive bonuses,no,1
13,28418,"The New Atheism, and Something More",no,1
13,4971,23 Things That Drive Makeup Lovers Crazy,yes,1
13,14832,"What ""Bro"" Really Means",yes,1
13,5895,Viola Davis's Daughter Dressed Up As Her Mom For Halloween,yes,1
13,27625,Justices Side With AT&T on Maternity Leave,no,1
13,26214,"Golf Headwear: A Touch of Style, Even if You Have No Touch",no,1
13,21395,Voluntary sterilization of poor women proposed by Louisiana state legislator,no,1
13,23619,"New ring discovered around Saturn, could explain dark side of its moon",no,1
13,3222,"College Kids, What Gift Do You Really Want For Christmas",yes,1
13,9581,The Posters Of 2016 Oscar Nominated Movies With The White Actors Removed,yes,1
13,28265,"In Weekly Address, Obama Hails Stimulus and Announces Plans to Cut Deficit",no,1
13,23033,Thunderbird wins MBA rugby tournament,no,1
13,16166,Citigroup Shakes Up Management Again,no,1
13,15633,"13 Adam Hills Rants By On ""The Last Leg"" That Nailed It",yes,1
13,31443,Ratko Mladić arrested for war crimes,no,1
13,1068,29 Songs That Will Remind You Of Your High School Sweetheart,yes,1
13,28818,Globalization and trade deficit are connected says Greenspan,no,1
13,2194,OMG Winnie-The-Pooh Is Actually A Girl,yes,1
13,831,This Clydesdale Horse Already Has The Best Photobomb Of 2016,yes,1
13,5189,Which Anchor From E! News Are You,yes,1
13,29851,Taliban attack on NATO base repelled,no,1
13,18801,Santana Scratched From Start; Mets Say No Cause for Alarm,no,1
